state,datetime,p_gwangam,p_oryun,p_songpa,p_sincheon,p_hong,p_seong
0,2015-10-21 8:11,0.833,5.3,5.375,5.265,4.551,5.25
0,2015-10-21 8:12,0.841,5.32,5.387,5.273,4.562,5.26
0,2015-10-21 8:13,0.833,5.31,5.372,5.26,4.544,5.25
0,2015-10-21 8:14,0.83,5.32,5.398,5.275,4.562,5.25
0,2015-10-21 8:15,0.833,5.31,5.38,5.258,4.551,5.26
0,2015-10-21 8:16,0.833,5.31,5.387,5.27,4.57,5.28
0,2015-10-21 8:17,0.833,5.34,5.4,5.28,4.573,5.28
0,2015-10-21 8:18,0.837,5.32,5.392,5.265,4.555,5.26
0,2015-10-21 8:19,0.837,5.32,5.383,5.27,4.566,5.27
0,2015-10-21 8:20,0.837,5.33,5.4,5.282,4.584,5.28
0,2015-10-21 8:21,0.844,5.32,5.39,5.275,4.573,5.26
0,2015-10-21 8:22,0.844,5.32,5.385,5.265,4.551,5.25
0,2015-10-21 8:23,0.837,5.34,5.398,5.282,4.57,5.28
0,2015-10-21 8:24,0.837,5.32,5.39,5.265,4.57,5.26
0,2015-10-21 8:25,0.833,5.32,5.395,5.265,4.573,5.28
0,2015-10-21 8:26,0.837,5.32,5.39,5.28,4.581,5.29
0,2015-10-21 8:27,0.837,5.32,5.372,5.27,4.555,5.26
0,2015-10-21 8:28,0.841,5.32,5.4,5.28,4.588,5.3
0,2015-10-21 8:29,0.844,5.34,5.395,5.293,4.595,5.29
0,2015-10-21 8:30,0.844,5.33,5.395,5.28,4.588,5.33
0,2015-10-21 8:31,0.855,5.34,5.425,5.307,4.643,5.36
0,2015-10-21 8:32,0.855,5.36,5.425,5.307,4.621,5.33
0,2015-10-21 8:33,0.866,5.37,5.438,5.33,4.65,5.37
0,2015-10-21 8:34,0.877,5.37,5.435,5.323,4.639,5.36
0,2015-10-21 8:35,0.877,5.37,5.45,5.325,4.647,5.36
0,2015-10-21 8:36,0.899,5.39,5.46,5.343,4.654,5.36
0,2015-10-21 8:37,0.903,5.39,5.463,5.355,4.665,5.38
0,2015-10-21 8:38,0.91,5.4,5.472,5.355,4.668,5.39
0,2015-10-21 8:39,0.914,5.41,5.492,5.37,4.701,5.42
0,2015-10-21 8:40,0.921,5.42,5.48,5.375,4.687,5.4
0,2015-10-21 8:41,0.921,5.41,5.492,5.372,4.694,5.41
0,2015-10-21 8:42,0.925,5.41,5.488,5.375,4.694,5.41
0,2015-10-21 8:43,0.925,5.42,5.488,5.378,4.679,5.39
0,2015-10-21 8:44,0.929,5.42,5.492,5.378,4.709,5.42
0,2015-10-21 8:45,0.929,5.42,5.497,5.387,4.69,5.41
0,2015-10-21 8:46,0.929,5.42,5.495,5.378,4.698,5.41
0,2015-10-21 8:47,0.929,5.42,5.492,5.38,4.698,5.41
0,2015-10-21 8:48,0.932,5.42,5.495,5.38,4.701,5.41
0,2015-10-21 8:49,0.929,5.43,5.495,5.38,4.698,5.41
0,2015-10-21 8:50,0.929,5.42,5.49,5.38,4.698,5.41
0,2015-10-21 8:51,0.929,5.42,5.495,5.378,4.698,5.41
0,2015-10-21 8:52,0.929,5.42,5.497,5.378,4.698,5.41
0,2015-10-21 8:53,0.929,5.42,5.492,5.378,4.698,5.41
0,2015-10-21 8:54,0.929,5.43,5.495,5.385,4.698,5.42
0,2015-10-21 8:55,0.929,5.42,5.492,5.378,4.698,5.41
0,2015-10-21 8:56,0.929,5.42,5.492,5.38,4.698,5.41
0,2015-10-21 8:57,0.929,5.43,5.495,5.38,4.698,5.41
0,2015-10-21 8:58,0.929,5.42,5.492,5.378,4.698,5.41
0,2015-10-21 8:59,0.929,5.43,5.495,5.378,4.701,5.41
0,2015-10-21 9:00,0.929,5.42,5.492,5.378,4.698,5.41
0,2015-10-21 9:01,0.929,5.43,5.497,5.383,4.698,5.42
0,2015-10-21 9:02,0.932,5.43,5.497,5.385,4.701,5.41
0,2015-10-21 9:03,0.932,5.42,5.492,5.38,4.698,5.41
0,2015-10-21 9:04,0.932,5.43,5.497,5.38,4.701,5.42
0,2015-10-21 9:05,0.929,5.43,5.497,5.385,4.698,5.41
0,2015-10-21 9:06,0.932,5.43,5.497,5.385,4.701,5.41
0,2015-10-21 9:07,0.932,5.42,5.492,5.39,4.698,5.41
0,2015-10-21 9:08,0.932,5.43,5.495,5.385,4.701,5.41
0,2015-10-21 9:09,0.932,5.43,5.492,5.378,4.698,5.41
0,2015-10-21 9:10,0.929,5.42,5.497,5.383,4.698,5.41
0,2015-10-21 9:11,0.929,5.42,5.497,5.38,4.698,5.41
0,2015-10-21 9:12,0.929,5.42,5.497,5.387,4.701,5.42
0,2015-10-21 9:13,0.929,5.43,5.505,5.392,4.709,5.42
0,2015-10-21 9:14,0.929,5.43,5.495,5.38,4.705,5.43
0,2015-10-21 9:15,0.932,5.43,5.505,5.387,4.705,5.42
0,2015-10-21 9:16,0.936,5.43,5.503,5.387,4.694,5.41
0,2015-10-21 9:17,0.936,5.42,5.503,5.383,4.698,5.4
0,2015-10-21 9:18,0.932,5.43,5.497,5.385,4.705,5.42
0,2015-10-21 9:19,0.932,5.43,5.497,5.39,4.698,5.4
0,2015-10-21 9:20,0.932,5.42,5.495,5.38,4.694,5.42
0,2015-10-21 9:21,0.932,5.43,5.497,5.392,4.705,5.42
0,2015-10-21 9:22,0.932,5.43,5.497,5.38,4.69,5.4
0,2015-10-21 9:23,0.932,5.43,5.497,5.395,4.698,5.42
0,2015-10-21 9:24,0.929,5.43,5.503,5.38,4.705,5.43
0,2015-10-21 9:25,0.932,5.42,5.5,5.38,4.698,5.4
0,2015-10-21 9:26,0.929,5.43,5.505,5.4,4.727,5.44
0,2015-10-21 9:27,0.936,5.43,5.503,5.39,4.698,5.41
0,2015-10-21 9:28,0.936,5.42,5.495,5.378,4.687,5.41
0,2015-10-21 9:29,0.936,5.43,5.508,5.39,4.712,5.42
0,2015-10-21 9:30,0.936,5.42,5.497,5.385,4.694,5.39
0,2015-10-21 9:31,0.932,5.42,5.492,5.387,4.701,5.4
0,2015-10-21 9:32,0.932,5.43,5.495,5.387,4.712,5.43
0,2015-10-21 9:33,0.932,5.42,5.485,5.378,4.676,5.39
0,2015-10-21 9:34,0.932,5.39,5.443,5.345,4.65,5.36
0,2015-10-21 9:35,0.921,5.41,5.485,5.352,4.661,5.37
0,2015-10-21 9:36,0.925,5.41,5.488,5.372,4.672,5.38
0,2015-10-21 9:37,0.921,5.41,5.477,5.36,4.668,5.37
0,2015-10-21 9:38,0.914,5.4,5.475,5.36,4.665,5.38
0,2015-10-21 9:39,0.918,5.4,5.47,5.358,4.665,5.37
0,2015-10-21 9:40,0.91,5.4,5.472,5.355,4.665,5.37
0,2015-10-21 9:41,0.91,5.4,5.47,5.35,4.661,5.37
0,2015-10-21 9:42,0.899,5.4,5.465,5.35,4.65,5.36
0,2015-10-21 9:43,0.903,5.38,5.45,5.332,4.65,5.36
0,2015-10-21 9:44,0.896,5.38,5.445,5.33,4.636,5.34
0,2015-10-21 9:45,0.892,5.38,5.452,5.34,4.643,5.35
0,2015-10-21 9:46,0.888,5.38,5.45,5.338,4.639,5.35
0,2015-10-21 9:47,0.888,5.38,5.457,5.332,4.643,5.35
0,2015-10-21 9:48,0.888,5.38,5.45,5.327,4.639,5.35
0,2015-10-21 9:49,0.888,5.38,5.457,5.332,4.632,5.34
0,2015-10-21 9:50,0.888,5.37,5.438,5.315,4.617,5.33
0,2015-10-21 9:51,0.888,5.37,5.435,5.327,4.625,5.33
0,2015-10-21 9:52,0.888,5.38,5.44,5.332,4.628,5.34
0,2015-10-21 9:53,0.877,5.36,5.435,5.318,4.617,5.33
0,2015-10-21 9:54,0.877,5.37,5.438,5.32,4.621,5.32
0,2015-10-21 9:55,0.881,5.38,5.443,5.325,4.65,5.34
0,2015-10-21 9:56,0.881,5.37,5.438,5.323,4.625,5.33
0,2015-10-21 9:57,0.888,5.39,5.46,5.343,4.661,5.36
0,2015-10-21 9:58,0.888,5.38,5.438,5.33,4.636,5.35
0,2015-10-21 9:59,0.888,5.38,5.45,5.335,4.643,5.34
0,2015-10-21 10:00,0.888,5.38,5.452,5.332,4.643,5.36
0,2015-10-21 10:01,0.888,5.38,5.452,5.332,4.643,5.35
0,2015-10-21 10:02,0.892,5.38,5.457,5.335,4.647,5.35
0,2015-10-21 10:03,0.892,5.38,5.45,5.338,4.647,5.35
0,2015-10-21 10:04,0.892,5.38,5.45,5.338,4.647,5.35
0,2015-10-21 10:05,0.892,5.38,5.452,5.338,4.647,5.36
0,2015-10-21 10:06,0.892,5.39,5.457,5.335,4.647,5.36
0,2015-10-21 10:07,0.892,5.38,5.452,5.338,4.647,5.36
0,2015-10-21 10:08,0.892,5.38,5.455,5.332,4.647,5.36
0,2015-10-21 10:09,0.892,5.38,5.452,5.338,4.647,5.36
0,2015-10-21 10:10,0.892,5.38,5.452,5.343,4.647,5.36
0,2015-10-21 10:11,0.896,5.38,5.452,5.335,4.65,5.35
0,2015-10-21 10:12,0.892,5.39,5.46,5.34,4.647,5.36
0,2015-10-21 10:13,0.899,5.39,5.46,5.343,4.65,5.36
0,2015-10-21 10:14,0.903,5.39,5.46,5.343,4.654,5.37
0,2015-10-21 10:15,0.903,5.39,5.463,5.352,4.654,5.37
0,2015-10-21 10:16,0.907,5.4,5.472,5.355,4.661,5.36
0,2015-10-21 10:17,0.914,5.4,5.472,5.355,4.661,5.37
0,2015-10-21 10:18,0.914,5.4,5.47,5.355,4.665,5.37
0,2015-10-21 10:19,0.921,5.4,5.475,5.36,4.665,5.37
0,2015-10-21 10:20,0.914,5.4,5.475,5.358,4.668,5.37
0,2015-10-21 10:21,0.921,5.41,5.485,5.37,4.668,5.38
0,2015-10-21 10:22,0.932,5.42,5.492,5.372,4.679,5.38
0,2015-10-21 10:23,0.929,5.42,5.497,5.375,4.679,5.39
0,2015-10-21 10:24,0.943,5.43,5.497,5.38,4.687,5.39
0,2015-10-21 10:25,0.943,5.43,5.5,5.385,4.687,5.39
0,2015-10-21 10:26,0.936,5.43,5.497,5.375,4.679,5.4
0,2015-10-21 10:27,0.932,5.42,5.492,5.372,4.679,5.39
0,2015-10-21 10:28,0.932,5.42,5.485,5.372,4.676,5.39
0,2015-10-21 10:29,0.929,5.41,5.49,5.372,4.672,5.38
0,2015-10-21 10:30,0.925,5.42,5.483,5.367,4.672,5.38
0,2015-10-21 10:31,0.925,5.41,5.485,5.365,4.672,5.38
0,2015-10-21 10:32,0.925,5.41,5.483,5.365,4.668,5.38
0,2015-10-21 10:33,0.925,5.41,5.485,5.365,4.668,5.38
0,2015-10-21 10:34,0.921,5.41,5.483,5.365,4.679,5.38
0,2015-10-21 10:35,0.921,5.41,5.48,5.37,4.672,5.38
0,2015-10-21 10:36,0.925,5.41,5.48,5.372,4.676,5.38
0,2015-10-21 10:37,0.925,5.41,5.483,5.37,4.676,5.39
0,2015-10-21 10:38,0.929,5.42,5.488,5.372,4.676,5.39
0,2015-10-21 10:39,0.925,5.43,5.503,5.392,4.701,5.41
0,2015-10-21 10:40,0.932,5.42,5.492,5.378,4.69,5.41
0,2015-10-21 10:41,0.932,5.43,5.505,5.39,4.705,5.42
0,2015-10-21 10:42,0.936,5.43,5.505,5.387,4.698,5.41
0,2015-10-21 10:43,0.936,5.43,5.505,5.39,4.701,5.41
0,2015-10-21 10:44,0.947,5.44,5.508,5.4,4.701,5.42
0,2015-10-21 10:45,0.954,5.45,5.517,5.412,4.727,5.43
0,2015-10-21 10:46,0.958,5.46,5.53,5.415,4.709,5.42
0,2015-10-21 10:47,0.969,5.47,5.535,5.438,4.753,5.47
0,2015-10-21 10:48,0.973,5.46,5.532,5.423,4.723,5.43
0,2015-10-21 10:49,0.991,5.48,5.557,5.438,4.734,5.45
0,2015-10-21 10:50,1.002,5.48,5.557,5.435,4.753,5.48
0,2015-10-21 10:51,1.005,5.48,5.557,5.435,4.738,5.45
0,2015-10-21 10:52,1.013,5.5,5.585,5.472,4.775,5.49
0,2015-10-21 10:53,0.973,5.47,5.548,5.432,4.749,5.47
0,2015-10-21 10:54,0.943,5.43,5.53,5.412,4.72,5.44
0,2015-10-21 10:55,0.951,5.43,5.52,5.4,4.723,5.45
0,2015-10-21 10:56,0.925,5.42,5.48,5.372,4.679,5.39
0,2015-10-21 10:57,0.921,5.4,5.49,5.372,4.679,5.4
0,2015-10-21 10:58,0.899,5.4,5.475,5.372,4.701,5.41
0,2015-10-21 10:59,0.899,5.39,5.455,5.343,4.658,5.36
0,2015-10-21 11:00,0.888,5.38,5.468,5.347,4.676,5.38
0,2015-10-21 11:01,0.877,5.37,5.448,5.33,4.647,5.36
0,2015-10-21 11:02,0.877,5.37,5.45,5.335,4.65,5.37
0,2015-10-21 11:03,0.877,5.38,5.448,5.332,4.661,5.36
0,2015-10-21 11:04,0.874,5.37,5.432,5.318,4.643,5.36
0,2015-10-21 11:05,0.87,5.36,5.438,5.327,4.647,5.37
0,2015-10-21 11:06,0.87,5.36,5.445,5.33,4.632,5.34
0,2015-10-21 11:07,0.866,5.36,5.435,5.327,4.636,5.35
0,2015-10-21 11:08,0.866,5.36,5.438,5.32,4.654,5.37
0,2015-10-21 11:09,0.866,5.36,5.425,5.32,4.639,5.36
0,2015-10-21 11:10,0.87,5.36,5.45,5.32,4.65,5.37
0,2015-10-21 11:11,0.87,5.36,5.452,5.345,4.665,5.38
0,2015-10-21 11:12,0.87,5.36,5.435,5.327,4.639,5.36
0,2015-10-21 11:13,0.87,5.36,5.44,5.327,4.65,5.38
0,2015-10-21 11:14,0.855,5.36,5.438,5.323,4.639,5.35
0,2015-10-21 11:15,0.855,5.34,5.41,5.298,4.628,5.34
0,2015-10-21 11:16,0.848,5.33,5.412,5.302,4.628,5.34
0,2015-10-21 11:17,0.83,5.32,5.39,5.28,4.603,5.32
0,2015-10-21 11:18,0.819,5.32,5.403,5.29,4.61,5.32
0,2015-10-21 11:19,0.815,5.31,5.39,5.28,4.599,5.32
0,2015-10-21 11:20,0.808,5.31,5.392,5.278,4.603,5.33
0,2015-10-21 11:21,0.811,5.32,5.4,5.287,4.61,5.32
0,2015-10-21 11:22,0.808,5.3,5.39,5.273,4.584,5.3
0,2015-10-21 11:23,0.808,5.3,5.385,5.275,4.595,5.32
0,2015-10-21 11:24,0.808,5.3,5.372,5.27,4.581,5.29
0,2015-10-21 11:25,0.804,5.3,5.375,5.258,4.581,5.29
0,2015-10-21 11:26,0.8,5.3,5.372,5.265,4.581,5.3
0,2015-10-21 11:27,0.797,5.3,5.372,5.262,4.577,5.28
0,2015-10-21 11:28,0.797,5.29,5.36,5.24,4.54,5.25
0,2015-10-21 11:29,0.797,5.28,5.355,5.233,4.544,5.25
0,2015-10-21 11:30,0.786,5.28,5.345,5.235,4.54,5.24
0,2015-10-21 11:31,0.782,5.28,5.345,5.227,4.529,5.24
0,2015-10-21 11:32,0.778,5.27,5.343,5.227,4.537,5.24
0,2015-10-21 11:33,0.778,5.28,5.35,5.23,4.537,5.24
0,2015-10-21 11:34,0.782,5.28,5.355,5.233,4.54,5.26
0,2015-10-21 11:35,0.797,5.29,5.38,5.265,4.57,5.28
0,2015-10-21 11:36,0.808,5.3,5.38,5.26,4.57,5.29
0,2015-10-21 11:37,0.822,5.32,5.378,5.26,4.577,5.28
0,2015-10-21 11:38,0.822,5.32,5.385,5.27,4.57,5.28
0,2015-10-21 11:39,0.826,5.32,5.392,5.273,4.581,5.29
0,2015-10-21 11:40,0.826,5.32,5.39,5.273,4.577,5.28
0,2015-10-21 11:41,0.826,5.32,5.39,5.273,4.581,5.29
0,2015-10-21 11:42,0.83,5.32,5.392,5.275,4.577,5.29
0,2015-10-21 11:43,0.83,5.32,5.392,5.273,4.581,5.29
0,2015-10-21 11:44,0.83,5.32,5.395,5.278,4.577,5.28
0,2015-10-21 11:45,0.83,5.32,5.39,5.28,4.581,5.29
0,2015-10-21 11:46,0.83,5.32,5.4,5.275,4.588,5.29
0,2015-10-21 11:47,0.833,5.32,5.4,5.275,4.54,5.24
0,2015-10-21 11:48,0.822,5.28,5.343,5.215,4.478,5.18
0,2015-10-21 11:49,0.811,5.29,5.367,5.245,4.526,5.24
0,2015-10-21 11:50,0.8,5.28,5.355,5.22,4.507,5.21
0,2015-10-21 11:51,0.789,5.28,5.345,5.22,4.507,5.21
0,2015-10-21 11:52,0.789,5.28,5.343,5.218,4.504,5.2
0,2015-10-21 11:53,0.789,5.27,5.332,5.205,4.493,5.2
0,2015-10-21 11:54,0.778,5.26,5.332,5.21,4.493,5.2
0,2015-10-21 11:55,0.767,5.26,5.32,5.193,4.489,5.18
0,2015-10-21 11:56,0.764,5.24,5.31,5.19,4.474,5.17
0,2015-10-21 11:57,0.756,5.24,5.313,5.182,4.467,5.18
0,2015-10-21 11:58,0.756,5.24,5.3,5.185,4.463,5.16
0,2015-10-21 11:59,0.753,5.24,5.295,5.175,4.46,5.16
0,2015-10-21 12:00,0.745,5.23,5.298,5.17,4.452,5.15
0,2015-10-21 12:01,0.745,5.23,5.29,5.165,4.449,5.14
0,2015-10-21 12:02,0.745,5.23,5.293,5.17,4.449,5.15
0,2015-10-21 12:03,0.742,5.22,5.293,5.162,4.449,5.14
0,2015-10-21 12:04,0.742,5.22,5.282,5.16,4.445,5.14
0,2015-10-21 12:05,0.738,5.22,5.293,5.165,4.449,5.14
0,2015-10-21 12:06,0.738,5.22,5.282,5.162,4.445,5.15
0,2015-10-21 12:07,0.738,5.22,5.285,5.16,4.449,5.15
0,2015-10-21 12:08,0.738,5.22,5.282,5.162,4.452,5.16
0,2015-10-21 12:09,0.738,5.22,5.293,5.17,4.452,5.16
0,2015-10-21 12:10,0.738,5.22,5.29,5.165,4.456,5.16
0,2015-10-21 12:11,0.738,5.23,5.29,5.17,4.456,5.17
0,2015-10-21 12:12,0.738,5.24,5.315,5.198,4.504,5.22
0,2015-10-21 12:13,0.745,5.25,5.323,5.218,4.54,5.23
0,2015-10-21 12:14,0.756,5.24,5.302,5.18,4.438,5.13
0,2015-10-21 12:15,0.756,5.26,5.323,5.213,4.518,5.23
0,2015-10-21 12:16,0.767,5.26,5.302,5.177,4.467,5.17
0,2015-10-21 12:17,0.778,5.26,5.335,5.21,4.5,5.21
0,2015-10-21 12:18,0.778,5.27,5.335,5.213,4.504,5.21
0,2015-10-21 12:19,0.8,5.29,5.352,5.235,4.522,5.23
0,2015-10-21 12:20,0.808,5.3,5.365,5.255,4.544,5.26
0,2015-10-21 12:21,0.833,5.32,5.387,5.275,4.54,5.24
0,2015-10-21 12:22,0.841,5.32,5.387,5.273,4.555,5.26
0,2015-10-21 12:23,0.87,5.35,5.423,5.29,4.595,5.3
0,2015-10-21 12:24,0.874,5.37,5.44,5.305,4.595,5.3
0,2015-10-21 12:25,0.881,5.36,5.425,5.315,4.595,5.28
0,2015-10-21 12:26,0.896,5.38,5.44,5.318,4.595,5.3
0,2015-10-21 12:27,0.892,5.37,5.438,5.315,4.617,5.32
0,2015-10-21 12:28,0.907,5.39,5.46,5.332,4.614,5.32
0,2015-10-21 12:29,0.907,5.39,5.45,5.335,4.614,5.32
0,2015-10-21 12:30,0.907,5.39,5.452,5.332,4.595,5.3
0,2015-10-21 12:31,0.907,5.39,5.452,5.327,4.625,5.33
0,2015-10-21 12:32,0.91,5.4,5.472,5.352,4.621,5.34
0,2015-10-21 12:33,0.925,5.41,5.475,5.345,4.632,5.34
0,2015-10-21 12:34,0.94,5.42,5.472,5.355,4.61,5.31
0,2015-10-21 12:35,0.94,5.42,5.477,5.367,4.665,5.37
0,2015-10-21 12:36,0.951,5.43,5.492,5.37,4.647,5.36
0,2015-10-21 12:37,0.954,5.43,5.497,5.378,4.658,5.36
0,2015-10-21 12:38,0.962,5.44,5.503,5.38,4.658,5.36
0,2015-10-21 12:39,0.962,5.44,5.495,5.375,4.636,5.34
0,2015-10-21 12:40,0.958,5.43,5.52,5.4,4.676,5.39
0,2015-10-21 12:41,0.962,5.44,5.505,5.383,4.661,5.37
0,2015-10-21 12:42,0.962,5.44,5.505,5.375,4.661,5.37
0,2015-10-21 12:43,0.965,5.44,5.505,5.385,4.65,5.34
0,2015-10-21 12:44,0.965,5.44,5.503,5.372,4.647,5.36
0,2015-10-21 12:45,0.962,5.45,5.503,5.387,4.679,5.39
0,2015-10-21 12:46,0.965,5.44,5.503,5.39,4.658,5.36
0,2015-10-21 12:47,0.962,5.44,5.497,5.38,4.661,5.36
0,2015-10-21 12:48,0.965,5.44,5.508,5.372,4.639,5.34
0,2015-10-21 12:49,0.962,5.44,5.5,5.367,4.65,5.37
0,2015-10-21 12:50,0.962,5.44,5.505,5.383,4.665,5.37
0,2015-10-21 12:51,0.965,5.44,5.505,5.387,4.658,5.36
0,2015-10-21 12:52,0.962,5.44,5.503,5.383,4.661,5.36
0,2015-10-21 12:53,0.962,5.43,5.483,5.36,4.636,5.34
0,2015-10-21 12:54,0.958,5.43,5.497,5.372,4.65,5.35
0,2015-10-21 12:55,0.954,5.43,5.497,5.372,4.665,5.37
0,2015-10-21 12:56,0.951,5.43,5.495,5.372,4.65,5.36
0,2015-10-21 12:57,0.929,5.41,5.48,5.358,4.643,5.34
0,2015-10-21 12:58,0.929,5.41,5.48,5.355,4.643,5.34
0,2015-10-21 12:59,0.918,5.39,5.46,5.338,4.606,5.29
0,2015-10-21 13:00,0.918,5.41,5.472,5.355,4.636,5.34
0,2015-10-21 13:01,0.907,5.37,5.435,5.325,4.617,5.32
0,2015-10-21 13:02,0.874,5.37,5.438,5.323,4.658,5.37
0,2015-10-21 13:03,0.881,5.35,5.42,5.3,4.581,5.29
0,2015-10-21 13:04,0.863,5.36,5.435,5.318,4.621,5.33
0,2015-10-21 13:05,0.863,5.36,5.425,5.305,4.592,5.3
0,2015-10-21 13:06,0.877,5.36,5.41,5.287,4.54,5.24
0,2015-10-21 13:07,0.87,5.36,5.423,5.298,4.562,5.27
0,2015-10-21 13:08,0.87,5.35,5.407,5.287,4.57,5.28
0,2015-10-21 13:09,0.87,5.37,5.435,5.313,4.581,5.3
0,2015-10-21 13:10,0.892,5.37,5.443,5.327,4.606,5.32
0,2015-10-21 13:11,0.903,5.38,5.44,5.32,4.603,5.3
0,2015-10-21 13:12,0.914,5.39,5.452,5.335,4.595,5.3
0,2015-10-21 13:13,0.914,5.39,5.452,5.33,4.617,5.32
0,2015-10-21 13:14,0.921,5.4,5.46,5.343,4.639,5.34
0,2015-10-21 13:15,0.925,5.41,5.46,5.352,4.621,5.32
0,2015-10-21 13:16,0.925,5.4,5.465,5.355,4.621,5.32
0,2015-10-21 13:17,0.925,5.4,5.468,5.343,4.614,5.32
0,2015-10-21 13:18,0.925,5.42,5.485,5.37,4.643,5.34
0,2015-10-21 13:19,0.925,5.41,5.47,5.352,4.628,5.33
0,2015-10-21 13:20,0.929,5.4,5.47,5.345,4.628,5.33
0,2015-10-21 13:21,0.929,5.4,5.463,5.347,4.617,5.32
0,2015-10-21 13:22,0.925,5.41,5.465,5.358,4.643,5.34
0,2015-10-21 13:23,0.929,5.41,5.472,5.345,4.628,5.33
0,2015-10-21 13:24,0.925,5.41,5.472,5.345,4.628,5.33
0,2015-10-21 13:25,0.932,5.41,5.47,5.343,4.603,5.31
0,2015-10-21 13:26,0.925,5.4,5.463,5.343,4.628,5.34
0,2015-10-21 13:27,0.929,5.41,5.477,5.355,4.632,5.34
0,2015-10-21 13:28,0.929,5.41,5.472,5.355,4.628,5.34
0,2015-10-21 13:29,0.929,5.39,5.452,5.325,4.603,5.3
0,2015-10-21 13:30,0.921,5.4,5.457,5.345,4.614,5.32
0,2015-10-21 13:31,0.918,5.4,5.463,5.343,4.632,5.34
0,2015-10-21 13:32,0.885,5.37,5.435,5.318,4.61,5.31
0,2015-10-21 13:33,0.877,5.36,5.423,5.302,4.588,5.29
0,2015-10-21 13:34,0.859,5.34,5.4,5.293,4.562,5.27
0,2015-10-21 13:35,0.848,5.34,5.4,5.28,4.57,5.28
0,2015-10-21 13:36,0.848,5.34,5.398,5.287,4.57,5.28
0,2015-10-21 13:37,0.848,5.3,5.37,5.24,4.533,5.25
0,2015-10-21 13:38,0.804,5.28,5.343,5.227,4.515,5.22
0,2015-10-21 13:39,0.797,5.28,5.345,5.225,4.515,5.22
0,2015-10-21 13:40,0.8,5.3,5.367,5.238,4.529,5.23
0,2015-10-21 13:41,0.797,5.28,5.355,5.233,4.522,5.23
0,2015-10-21 13:42,0.797,5.28,5.352,5.23,4.504,5.21
0,2015-10-21 13:43,0.797,5.28,5.343,5.23,4.515,5.22
0,2015-10-21 13:44,0.793,5.28,5.35,5.227,4.511,5.22
0,2015-10-21 13:45,0.793,5.28,5.355,5.235,4.522,5.25
0,2015-10-21 13:46,0.797,5.28,5.355,5.235,4.529,5.24
0,2015-10-21 13:47,0.797,5.28,5.355,5.23,4.522,5.22
0,2015-10-21 13:48,0.797,5.28,5.332,5.22,4.5,5.21
0,2015-10-21 13:49,0.797,5.28,5.345,5.233,4.515,5.21
0,2015-10-21 13:50,0.797,5.28,5.352,5.222,4.511,5.22
0,2015-10-21 13:51,0.793,5.28,5.355,5.24,4.537,5.24
0,2015-10-21 13:52,0.797,5.29,5.345,5.227,4.515,5.2
0,2015-10-21 13:53,0.804,5.28,5.345,5.227,4.511,5.21
0,2015-10-21 13:54,0.804,5.29,5.355,5.245,4.537,5.24
0,2015-10-21 13:55,0.808,5.29,5.355,5.245,4.526,5.25
0,2015-10-21 13:56,0.815,5.3,5.372,5.258,4.544,5.24
0,2015-10-21 13:57,0.819,5.32,5.423,5.262,4.61,5.31
0,2015-10-21 13:58,0.826,5.32,5.372,5.26,4.548,5.26
0,2015-10-21 13:59,0.826,5.33,5.41,5.29,4.61,5.33
0,2015-10-21 14:00,0.841,5.33,5.398,5.29,4.581,5.3
0,2015-10-21 14:01,0.837,5.33,5.4,5.285,4.588,5.29
0,2015-10-21 14:02,0.844,5.34,5.405,5.293,4.588,5.3
0,2015-10-21 14:03,0.844,5.34,5.405,5.29,4.566,5.28
0,2015-10-21 14:04,0.844,5.36,5.423,5.315,4.606,5.32
0,2015-10-21 14:05,0.874,5.37,5.44,5.31,4.617,5.33
0,2015-10-21 14:06,0.877,5.37,5.435,5.327,4.625,5.36
0,2015-10-21 14:07,0.892,5.39,5.47,5.34,4.643,5.36
0,2015-10-21 14:08,0.903,5.4,5.46,5.345,4.643,5.36
0,2015-10-21 14:09,0.907,5.4,5.46,5.352,4.65,5.37
0,2015-10-21 14:10,0.91,5.4,5.472,5.355,4.65,5.37
0,2015-10-21 14:11,0.914,5.4,5.472,5.358,4.654,5.37
0,2015-10-21 14:12,0.914,5.4,5.472,5.365,4.658,5.37
0,2015-10-21 14:13,0.918,5.41,5.46,5.343,4.632,5.34
0,2015-10-21 14:14,0.914,5.42,5.497,5.38,4.672,5.39
0,2015-10-21 14:15,0.918,5.41,5.477,5.36,4.661,5.37
0,2015-10-21 14:16,0.914,5.4,5.47,5.358,4.654,5.37
0,2015-10-21 14:17,0.918,5.41,5.48,5.358,4.661,5.37
0,2015-10-21 14:18,0.918,5.41,5.477,5.363,4.658,5.37
0,2015-10-21 14:19,0.918,5.41,5.477,5.358,4.658,5.37
0,2015-10-21 14:20,0.918,5.41,5.475,5.363,4.658,5.37
0,2015-10-21 14:21,0.918,5.41,5.475,5.358,4.661,5.37
0,2015-10-21 14:22,0.918,5.41,5.475,5.36,4.658,5.37
0,2015-10-21 14:23,0.918,5.41,5.475,5.363,4.658,5.38
0,2015-10-21 14:24,0.903,5.4,5.465,5.35,4.647,5.36
0,2015-10-21 14:25,0.903,5.39,5.463,5.352,4.647,5.36
0,2015-10-21 14:26,0.892,5.39,5.455,5.343,4.639,5.36
0,2015-10-21 14:27,0.892,5.38,5.455,5.338,4.636,5.36
