state,datetime,p_gwangam,p_oryun,p_songpa,p_sincheon,p_hong,p_seong
0,2015-10-20 23:40:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:41:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:42:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:43:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:44:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:45:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:46:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:47:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:48:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:49:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:50:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:51:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:52:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:53:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:54:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:55:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:56:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:57:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:58:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-20 23:59:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-21 00:00:00,0.859,5.3,5.33,5.2,4.467,5.16
0,2015-10-21 00:01:00,0.848,5.28,5.318,5.188,4.463,5.16
0,2015-10-21 00:02:00,0.837,5.28,5.315,5.195,4.456,5.14
0,2015-10-21 00:03:00,0.833,5.27,5.307,5.177,4.449,5.14
0,2015-10-21 00:04:00,0.826,5.26,5.293,5.17,4.43,5.12
0,2015-10-21 00:05:00,0.826,5.26,5.295,5.17,4.441,5.13
0,2015-10-21 00:06:00,0.819,5.27,5.3,5.162,4.452,5.16
0,2015-10-21 00:07:00,0.819,5.27,5.298,5.165,4.441,5.14
0,2015-10-21 00:08:00,0.815,5.26,5.3,5.175,4.452,5.14
0,2015-10-21 00:09:00,0.819,5.26,5.298,5.168,4.449,5.14
0,2015-10-21 00:10:00,0.822,5.27,5.298,5.168,4.456,5.14
0,2015-10-21 00:11:00,0.822,5.26,5.302,5.175,4.449,5.14
0,2015-10-21 00:12:00,0.822,5.26,5.3,5.175,4.452,5.15
0,2015-10-21 00:13:00,0.822,5.26,5.305,5.173,4.452,5.14
0,2015-10-21 00:14:00,0.819,5.26,5.302,5.175,4.449,5.15
0,2015-10-21 00:15:00,0.822,5.26,5.302,5.175,4.449,5.14
0,2015-10-21 00:16:00,0.822,5.26,5.3,5.173,4.452,5.15
0,2015-10-21 00:17:00,0.819,5.26,5.3,5.175,4.449,5.14
