,index,data
2108,2016080740,13.9711
2109,2016080745,13.1464
2110,2016080750,13.7915
2111,2016080755,17.2497
2112,2016080800,22.3333
2113,2016080805,32.5366
2114,2016080810,30.4839
2115,2016080815,39.3569
2116,2016080820,62.4755
2117,2016080825,67.7844
2118,2016080830,65.4084
2119,2016080835,85.7692
2120,2016080840,86.6968
2121,2016080845,72.6044
2122,2016080850,50.9342
2123,2016080855,51.1243
2124,2016080900,56.5002
2125,2016080905,52.1516
2126,2016080910,57.985
2127,2016080915,63.6191
2128,2016080920,58.6806
2129,2016080925,46.1625
2130,2016080930,46.1695
2131,2016080935,62.7617
2132,2016080940,84.3161
2133,2016080945,91.2741
2134,2016080950,82.0278
2135,2016080955,84.6807
2136,2016081000,94.6311
2137,2016081005,83.0809
2138,2016081010,73.8396
2139,2016081015,54.5606
2140,2016081020,49.1301
2141,2016081025,52.5053
2142,2016081030,56.3417
2143,2016081035,54.7172
2144,2016081040,62.625
2145,2016081045,69.9997
2146,2016081050,83.0914
2147,2016081055,84.3304
2148,2016081100,69.6479
2149,2016081105,83.3689
2150,2016081110,83.6515
2151,2016081115,85.89
2152,2016081120,87.2544
2153,2016081125,119.7346
2154,2016081130,122.1959
2155,2016081135,128.0
2156,2016081140,112.6086
2157,2016081145,93.7908
2158,2016081150,90.3515
2159,2016081155,84.56
2160,2016081200,76.9223
2161,2016081205,86.0008
2162,2016081210,95.2281
2163,2016081215,104.74
2164,2016081220,81.4983
2165,2016081225,68.307
2166,2016081230,66.1184
2167,2016081235,71.1302
2168,2016081240,72.3925
2169,2016081245,72.6926
2170,2016081250,73.312
2171,2016081255,79.9088
2172,2016081300,77.5759
2173,2016081305,69.7857
2174,2016081310,56.6003
2175,2016081315,57.3341
2176,2016081320,60.7374
2177,2016081325,58.0705
2178,2016081330,70.3058
2179,2016081335,91.90799999999999
2180,2016081340,83.0283
2181,2016081345,80.6928
2182,2016081350,72.8182
2183,2016081355,61.6451
2184,2016081400,55.7771
2185,2016081405,64.0351
2186,2016081410,62.456
2187,2016081415,65.4934
2188,2016081420,59.0246
2189,2016081425,59.28
2190,2016081430,65.5697
2191,2016081435,67.7468
2192,2016081440,62.0662
2193,2016081445,47.4572
2194,2016081450,50.3893
2195,2016081455,60.701
2196,2016081500,53.0475
2197,2016081505,48.7084
2198,2016081510,63.9641
2199,2016081515,72.2603
2200,2016081520,62.3016
2201,2016081525,55.6633
2202,2016081530,72.1505
2203,2016081535,57.7076
2204,2016081540,72.3478
2205,2016081545,82.7533
2206,2016081550,66.7316
2207,2016081555,57.7395
2208,2016081600,56.9411
2209,2016081605,62.714
2210,2016081610,62.739
2211,2016081615,88.3815
2212,2016081620,106.4731
2213,2016081625,110.7745
2214,2016081630,80.6951
2215,2016081635,81.0534
2216,2016081640,93.4238
2217,2016081645,80.414
2218,2016081650,75.3104
2219,2016081655,66.3063
2220,2016081700,64.5723
2221,2016081705,60.8848
2222,2016081710,63.7835
2223,2016081715,61.8692
2224,2016081720,55.2978
2225,2016081725,45.6508
2226,2016081730,66.2964
2227,2016081735,55.9512
2228,2016081740,37.0596
2229,2016081745,16.0728
2230,2016081750,28.191999999999997
2231,2016081755,27.566999999999997
2232,2016081800,36.9063
2233,2016081805,42.4474
2234,2016081810,35.2174
2235,2016081815,18.7339
2236,2016081820,13.3998
2237,2016081825,18.5088
2238,2016081830,21.5901
2239,2016081835,14.7174
2240,2016081840,18.1002
2241,2016081845,21.7964
2242,2016081850,17.4072
2243,2016081855,23.5633
2244,2016081900,19.8083
2245,2016081905,23.2084
2246,2016081910,17.3417
2247,2016081915,22.3116
2248,2016081920,15.317
2249,2016081925,10.2001
2250,2016081930,13.0955
2251,2016081935,12.2157
2252,2016081940,9.5584
2253,2016081945,9.825
2254,2016081950,22.3083
2255,2016081955,19.6417
2256,2016082000,21.9083
2257,2016082005,21.5898
2258,2016082010,24.4501
2259,2016082015,28.2732
2260,2016082020,26.6499
2261,2016082025,24.3849
2262,2016082030,21.7432
2263,2016082035,13.2334
2264,2016082040,19.2799
2265,2016082045,25.7335
2266,2016082050,29.0085
2267,2016082055,26.3752
2268,2016082100,18.2748
2269,2016082105,13.4811
2270,2016082110,16.8847
2271,2016082115,14.4089
2272,2016082120,8.1833
2273,2016082125,8.5418
2274,2016082130,16.8752
2275,2016082135,21.2586
2276,2016082140,18.1759
2277,2016082145,12.6667
2278,2016082150,6.0982
2279,2016082155,4.4335
2280,2016082200,4.4335
2281,2016082205,12.7669
2282,2016082210,16.359
2283,2016082215,15.5335
2284,2016082220,12.5235
2285,2016082225,20.6642
2286,2016082230,13.6168
2287,2016082235,9.2752
2288,2016082240,15.6352
2289,2016082245,13.1551
2290,2016082250,14.8697
2291,2016082255,16.1402
2292,2016082300,13.3968
2293,2016082305,10.0252
2294,2016082310,16.5842
2295,2016082315,19.7336
2296,2016082320,18.3512
2297,2016082325,17.6751
2298,2016082330,7.2134
2299,2016082335,5.5214
2300,2016082340,5.3301
2301,2016082345,5.5967
2302,2016082350,10.5253
2303,2016082355,11.7503
2304,2016090000,15.5864
2305,2016090005,19.2901
2306,2016090010,21.0821
2307,2016090015,20.8352
2308,2016090020,24.18
2309,2016090025,21.4584
2310,2016090030,15.2013
2311,2016090035,12.9358
2312,2016090040,10.5652
2313,2016090045,15.36
2314,2016090050,14.6385
2315,2016090055,14.4094
2316,2016090100,12.7649
2317,2016090105,12.8585
2318,2016090110,11.6215
2319,2016090115,11.5936
2320,2016090120,11.3035
2321,2016090125,11.8552
2322,2016090130,18.6087
2323,2016090135,15.1713
2324,2016090140,11.0165
2325,2016090145,10.8108
2326,2016090150,9.4231
2327,2016090155,9.5197
2328,2016090200,10.450999999999999
2329,2016090205,12.8578
2330,2016090210,13.4329
2331,2016090215,19.9336
2332,2016090220,22.9852
2333,2016090225,21.1686
2334,2016090230,19.0568
2335,2016090235,16.6098
2336,2016090240,13.0595
2337,2016090245,12.4598
2338,2016090250,11.9587
2339,2016090255,12.7383
2340,2016090300,12.6934
2341,2016090305,11.3531
2342,2016090310,16.2251
2343,2016090315,17.9222
2344,2016090320,23.554000000000002
2345,2016090325,26.3952
2346,2016090330,25.8724
2347,2016090335,20.9382
2348,2016090340,17.3268
2349,2016090345,14.0583
2350,2016090350,10.4971
2351,2016090355,14.6071
2352,2016090400,13.0921
2353,2016090405,13.0988
2354,2016090410,16.154
2355,2016090415,12.2934
2356,2016090420,10.2247
2357,2016090425,6.7775
2358,2016090430,6.1865
2359,2016090435,5.0752
2360,2016090440,5.4718
2361,2016090445,10.06
2362,2016090450,9.3101
2363,2016090455,7.976
2364,2016090500,8.6236
2365,2016090505,9.2234
2366,2016090510,8.8525
2367,2016090515,10.5234
2368,2016090520,10.5331
2369,2016090525,12.8016
2370,2016090530,13.7987
2371,2016090535,16.3505
2372,2016090540,20.2017
2373,2016090545,15.5252
2374,2016090550,13.9277
2375,2016090555,14.4714
2376,2016090600,13.9835
2377,2016090605,14.5752
2378,2016090610,14.4602
2379,2016090615,10.6417
2380,2016090620,15.5991
2381,2016090625,11.7425
2382,2016090630,9.2631
2383,2016090635,7.8805
2384,2016090640,28.7336
2385,2016090645,50.5484
2386,2016090650,46.3417
2387,2016090655,28.908
2388,2016090700,14.792
2389,2016090705,11.8893
2390,2016090710,15.5865
2391,2016090715,16.9503
2392,2016090720,17.8253
2393,2016090725,18.6867
2394,2016090730,35.4366
2395,2016090735,30.7699
2396,2016090740,36.8753
2397,2016090745,32.0665
2398,2016090750,25.4334
2399,2016090755,27.5965
2400,2016090800,25.2333
2401,2016090805,31.6515
2402,2016090810,32.3078
2403,2016090815,31.7481
2404,2016090820,46.3569
2405,2016090825,49.5699
2406,2016090830,56.7759
2407,2016090835,55.6204
2408,2016090840,74.2034
2409,2016090845,73.5996
2410,2016090850,78.2421
2411,2016090855,90.2305
2412,2016090900,82.2615
2413,2016090905,89.6692
2414,2016090910,96.3534
2415,2016090915,90.6417
2416,2016090920,77.4456
2417,2016090925,70.7621
2418,2016090930,69.9685
2419,2016090935,72.6653
2420,2016090940,55.4358
2421,2016090945,54.5116
2422,2016090950,60.0031
2423,2016090955,77.0433
2424,2016091000,79.7918
2425,2016091005,80.5148
2426,2016091010,88.4441
2427,2016091015,81.6419
2428,2016091020,66.0362
2429,2016091025,71.0831
2430,2016091030,77.462
2431,2016091035,64.1538
2432,2016091040,48.6348
2433,2016091045,63.4459
2434,2016091050,78.7996
2435,2016091055,84.6133
2436,2016091100,73.3372
2437,2016091105,61.7067
2438,2016091110,72.5273
2439,2016091115,80.2415
2440,2016091120,82.8209
2441,2016091125,80.7445
2442,2016091130,79.5896
2443,2016091135,89.0604
2444,2016091140,107.1046
2445,2016091145,120.2656
2446,2016091150,103.5099
2447,2016091155,97.1825
2448,2016091200,95.088
2449,2016091205,94.9306
2450,2016091210,84.9957
2451,2016091215,74.1831
2452,2016091220,81.2507
2453,2016091225,86.21799999999999
2454,2016091230,88.3172
2455,2016091235,89.8274
2456,2016091240,86.1181
2457,2016091245,72.1135
2458,2016091250,76.5944
2459,2016091255,64.834
2460,2016091300,64.2743
2461,2016091305,73.3702
2462,2016091310,74.3614
2463,2016091315,59.7215
2464,2016091320,54.0993
2465,2016091325,71.4419
2466,2016091330,74.9887
2467,2016091335,59.7399
2468,2016091340,48.5023
2469,2016091345,65.0255
2470,2016091350,71.564
2471,2016091355,68.6531
2472,2016091400,78.8882
2473,2016091405,105.3646
2474,2016091410,126.0365
2475,2016091415,152.218
2476,2016091420,138.2861
2477,2016091425,102.7685
2478,2016091430,108.1137
2479,2016091435,109.0806
2480,2016091440,78.3516
2481,2016091445,73.529
2482,2016091450,79.07600000000001
2483,2016091455,81.0838
2484,2016091500,69.3584
2485,2016091505,80.0718
2486,2016091510,94.6589
2487,2016091515,88.5442
2488,2016091520,98.0751
2489,2016091525,90.5041
2490,2016091530,81.0081
2491,2016091535,70.8838
2492,2016091540,66.0938
2493,2016091545,61.6061
2494,2016091550,73.4186
2495,2016091555,67.6735
2496,2016091600,83.6823
2497,2016091605,95.2441
2498,2016091610,88.5354
2499,2016091615,99.0242
2500,2016091620,112.8045
2501,2016091625,112.3894
2502,2016091630,111.8318
2503,2016091635,104.1341
2504,2016091640,111.2424
2505,2016091645,116.0274
2506,2016091650,88.86399999999999
2507,2016091655,96.4958
2508,2016091700,77.3877
2509,2016091705,64.33
2510,2016091710,67.6853
2511,2016091715,71.8696
2512,2016091720,81.6419
2513,2016091725,80.411
2514,2016091730,67.844
2515,2016091735,58.48
2516,2016091740,59.3965
2517,2016091745,63.6318
2518,2016091750,61.5973
2519,2016091755,54.8031
2520,2016091800,42.4417
2521,2016091805,38.97
2522,2016091810,32.8605
2523,2016091815,43.1004
2524,2016091820,41.858000000000004
2525,2016091825,29.7231
2526,2016091830,35.4301
2527,2016091835,38.4009
2528,2016091840,47.2671
2529,2016091845,44.1153
2530,2016091850,34.3715
2531,2016091855,32.8908
2532,2016091900,38.3852
2533,2016091905,52.5011
2534,2016091910,48.2368
2535,2016091915,49.2722
2536,2016091920,51.7568
2537,2016091925,37.8101
2538,2016091930,49.8985
2539,2016091935,53.3021
2540,2016091940,43.7032
2541,2016091945,58.5207
2542,2016091950,57.6397
2543,2016091955,41.6634
2544,2016092000,30.9281
2545,2016092005,38.4035
2546,2016092010,49.0803
2547,2016092015,39.9269
2548,2016092020,56.9965
2549,2016092025,49.6067
2550,2016092030,43.45
2551,2016092035,42.9833
2552,2016092040,40.4836
2553,2016092045,31.2909
2554,2016092050,28.9217
2555,2016092055,17.8716
2556,2016092100,20.9085
2557,2016092105,23.3002
2558,2016092110,23.1586
2559,2016092115,26.5928
2560,2016092120,25.7934
2561,2016092125,35.648
2562,2016092130,51.75899999999999
2563,2016092135,51.0003
2564,2016092140,47.0052
2565,2016092145,32.7918
2566,2016092150,23.7633
2567,2016092155,17.2766
2568,2016092200,21.1107
2569,2016092205,17.8324
2570,2016092210,18.8919
2571,2016092215,23.1104
2572,2016092220,37.0173
2573,2016092225,39.4247
2574,2016092230,38.9421
2575,2016092235,35.1988
2576,2016092240,31.5081
2577,2016092245,21.1563
2578,2016092250,13.8281
2579,2016092255,19.6466
2580,2016092300,17.2839
2581,2016092305,18.4635
2582,2016092310,15.405
2583,2016092315,15.6586
2584,2016092320,13.099
2585,2016092325,19.442
2586,2016092330,21.6064
2587,2016092335,23.0067
2588,2016092340,23.2444
2589,2016092345,21.5592
2590,2016092350,24.1284
2591,2016092355,18.9503
2592,2016100000,13.362
2593,2016100005,9.8731
2594,2016100010,19.442
2595,2016100015,15.7031
2596,2016100020,10.0346
2597,2016100025,8.6002
2598,2016100030,12.0908
2599,2016100035,15.100999999999999
2600,2016100040,6.9584
2601,2016100045,6.0918
2602,2016100050,5.8623
2603,2016100055,2.6
2604,2016100100,2.5668
2605,2016100105,3.1146
2606,2016100110,7.3168
2607,2016100115,7.5251
2608,2016100120,3.0031
2609,2016100125,1.2834
2610,2016100130,1.2366
2611,2016100135,1.225
2612,2016100140,6.6751
2613,2016100145,8.1067
2614,2016100150,10.925
2615,2016100155,9.1101
2616,2016100200,11.4642
2617,2016100205,12.6703
2618,2016100210,17.5917
2619,2016100215,15.3083
2620,2016100220,12.392000000000001
2621,2016100225,11.8184
2622,2016100230,8.5802
2623,2016100235,9.2085
2624,2016100240,8.6636
2625,2016100245,9.5087
2626,2016100250,9.5087
2627,2016100255,13.5231
2628,2016100300,13.0337
2629,2016100305,13.1634
2630,2016100310,10.9328
2631,2016100315,9.8115
2632,2016100320,13.8782
2633,2016100325,13.2569
2634,2016100330,10.9753
2635,2016100335,9.5296
2636,2016100340,9.0853
2637,2016100345,9.7302
2638,2016100350,9.0601
2639,2016100355,9.4186
2640,2016100400,8.7499
2641,2016100405,11.5026
2642,2016100410,15.8561
2643,2016100415,15.6364
2644,2016100420,10.9468
2645,2016100425,8.8879
2646,2016100430,6.207999999999999
2647,2016100435,5.9599
2648,2016100440,4.9584
2649,2016100445,8.2635
2650,2016100450,14.8001
2651,2016100455,12.2299
2652,2016100500,13.935
2653,2016100505,11.8582
2654,2016100510,9.3966
2655,2016100515,8.218
2656,2016100520,8.9332
2657,2016100525,9.5251
2658,2016100530,8.2775
2659,2016100535,6.5499
2660,2016100540,5.4169
2661,2016100545,9.7084
2662,2016100550,10.3336
2663,2016100555,9.4751
2664,2016100600,10.1172
2665,2016100605,11.167
2666,2016100610,11.7503
2667,2016100615,12.888
2668,2016100620,7.9317
2669,2016100625,15.917
2670,2016100630,14.8998
2671,2016100635,30.7151
2672,2016100640,38.0417
2673,2016100645,40.6588
2674,2016100650,30.1082
2675,2016100655,19.0046
2676,2016100700,13.3834
2677,2016100705,5.412999999999999
2678,2016100710,12.9964
2679,2016100715,11.9919
2680,2016100720,5.2518
2681,2016100725,9.8836
2682,2016100730,22.9017
2683,2016100735,31.0569
2684,2016100740,31.1668
2685,2016100745,15.0933
2686,2016100750,22.1581
2687,2016100755,33.0714
2688,2016100800,34.5669
2689,2016100805,39.7835
2690,2016100810,46.9484
2691,2016100815,39.3574
2692,2016100820,37.6083
2693,2016100825,38.3166
2694,2016100830,55.4501
2695,2016100835,43.208
2696,2016100840,38.938
2697,2016100845,44.033
2698,2016100850,43.1172
2699,2016100855,59.8164
2700,2016100900,70.5729
2701,2016100905,64.8815
2702,2016100910,61.7665
2703,2016100915,71.8827
2704,2016100920,73.5519
2705,2016100925,108.1979
2706,2016100930,100.633
2707,2016100935,90.6154
2708,2016100940,67.7327
2709,2016100945,61.7751
2710,2016100950,63.8164
2711,2016100955,53.7942
2712,2016101000,44.9254
2713,2016101005,51.0054
2714,2016101010,55.3825
2715,2016101015,83.5161
2716,2016101020,101.5949
2717,2016101025,96.0965
2718,2016101030,79.2784
2719,2016101035,69.8807
2720,2016101040,78.6413
2721,2016101045,69.1578
2722,2016101050,69.9071
2723,2016101055,80.2459
2724,2016101100,83.7633
2725,2016101105,94.8488
2726,2016101110,81.0688
2727,2016101115,95.1023
2728,2016101120,87.9116
2729,2016101125,100.8644
2730,2016101130,136.907
2731,2016101135,120.9178
2732,2016101140,118.0451
2733,2016101145,123.1957
2734,2016101150,122.9116
2735,2016101155,122.2341
2736,2016101200,102.8938
2737,2016101205,98.3468
2738,2016101210,85.2991
2739,2016101215,94.5611
2740,2016101220,78.2412
2741,2016101225,73.6816
2742,2016101230,75.5363
2743,2016101235,74.6639
2744,2016101240,73.1073
2745,2016101245,69.3031
2746,2016101250,64.3395
2747,2016101255,59.3406
2748,2016101300,61.8307
2749,2016101305,78.758
2750,2016101310,72.7537
2751,2016101315,61.9852
2752,2016101320,58.7923
2753,2016101325,60.933
2754,2016101330,65.1351
2755,2016101335,54.2707
2756,2016101340,60.7623
2757,2016101345,62.5917
2758,2016101350,63.1033
2759,2016101355,62.1802
2760,2016101400,52.7264
2761,2016101405,50.7925
2762,2016101410,55.8082
2763,2016101415,66.1874
2764,2016101420,70.0085
2765,2016101425,71.1354
2766,2016101430,73.2121
2767,2016101435,79.1627
2768,2016101440,63.2811
2769,2016101445,94.0789
2770,2016101450,95.0194
2771,2016101455,93.0856
2772,2016101500,82.1195
2773,2016101505,73.1606
2774,2016101510,79.0625
2775,2016101515,93.8195
2776,2016101520,99.2067
2777,2016101525,94.2545
2778,2016101530,90.439
2779,2016101535,72.4488
2780,2016101540,47.178000000000004
2781,2016101545,59.8022
2782,2016101550,78.9416
2783,2016101555,113.7706
2784,2016101600,132.5081
2785,2016101605,123.4264
2786,2016101610,104.9386
2787,2016101615,105.7992
2788,2016101620,102.3439
2789,2016101625,92.8555
2790,2016101630,96.2834
2791,2016101635,118.7883
2792,2016101640,82.4287
2793,2016101645,58.9418
2794,2016101650,89.0594
2795,2016101655,98.4142
2796,2016101700,80.6342
2797,2016101705,80.9038
2798,2016101710,78.5366
2799,2016101715,87.3087
2800,2016101720,74.3582
2801,2016101725,44.6415
2802,2016101730,49.7883
2803,2016101735,57.528999999999996
2804,2016101740,53.8168
2805,2016101745,59.111999999999995
2806,2016101750,58.6214
2807,2016101755,43.8248
2808,2016101800,49.1895
2809,2016101805,65.5609
2810,2016101810,62.1696
2811,2016101815,63.0501
2812,2016101820,51.2996
2813,2016101825,42.4848
2814,2016101830,29.3166
2815,2016101835,35.7866
2816,2016101840,27.9166
2817,2016101845,29.0431
2818,2016101850,28.8251
2819,2016101855,19.7581
2820,2016101900,37.5919
2821,2016101905,52.3717
2822,2016101910,76.4338
2823,2016101915,76.8383
2824,2016101920,71.9847
2825,2016101925,55.6587
2826,2016101930,55.2503
2827,2016101935,69.7837
2828,2016101940,64.4913
2829,2016101945,45.9479
2830,2016101950,36.9582
2831,2016101955,42.3216
2832,2016102000,50.7245
2833,2016102005,40.4666
2834,2016102010,25.2447
2835,2016102015,35.1552
2836,2016102020,36.0584
2837,2016102025,36.7671
2838,2016102030,36.1085
2839,2016102035,38.0316
2840,2016102040,50.6151
2841,2016102045,47.7428
2842,2016102050,41.5395
2843,2016102055,35.2787
2844,2016102100,35.7083
2845,2016102105,48.5921
2846,2016102110,53.5517
2847,2016102115,45.0452
2848,2016102120,40.5169
2849,2016102125,35.2994
2850,2016102130,32.1915
2851,2016102135,31.7919
2852,2016102140,37.8669
2853,2016102145,53.405
2854,2016102150,40.1181
2855,2016102155,24.735
2856,2016102200,29.3581
2857,2016102205,30.531
2858,2016102210,31.1
2859,2016102215,32.8752
2860,2016102220,36.0386
2861,2016102225,29.8969
2862,2016102230,35.8804
2863,2016102235,34.2802
2864,2016102240,34.0799
2865,2016102245,30.7465
2866,2016102250,25.8669
2867,2016102255,26.4435
2868,2016102300,24.8337
2869,2016102305,23.9889
2870,2016102310,25.6001
2871,2016102315,20.8575
2872,2016102320,21.9504
2873,2016102325,21.0413
2874,2016102330,20.5007
2875,2016102335,20.9413
2876,2016102340,15.7092
2877,2016102345,11.0502
2878,2016102350,10.1665
2879,2016102355,10.4085
2880,2016110000,10.7065
2881,2016110005,10.355
2882,2016110010,8.8724
2883,2016110015,9.8635
2884,2016110020,18.6061
2885,2016110025,20.8252
2886,2016110030,18.1586
2887,2016110035,20.930999999999997
2888,2016110040,15.7137
2889,2016110045,8.5583
2890,2016110050,16.7017
2891,2016110055,13.7165
2892,2016110100,12.1252
2893,2016110105,12.6014
2894,2016110110,9.3683
2895,2016110115,7.2251
2896,2016110120,5.8884
2897,2016110125,5.7169
2898,2016110130,12.4504
2899,2016110135,11.2558
2900,2016110140,9.8252
2901,2016110145,8.2717
2902,2016110150,8.1749
2903,2016110155,12.3467
2904,2016110200,13.5335
2905,2016110205,15.0234
2906,2016110210,19.3919
2907,2016110215,14.1349
2908,2016110220,9.8368
2909,2016110225,9.2419
2910,2016110230,13.4086
2911,2016110235,17.2168
2912,2016110240,11.92
2913,2016110245,9.3967
2914,2016110250,5.11
2915,2016110255,3.6833
2916,2016110300,3.6814
2917,2016110305,5.0218
2918,2016110310,5.537999999999999
2919,2016110315,5.0752
2920,2016110320,10.2134
2921,2016110325,9.2419
2922,2016110330,9.8836
2923,2016110335,10.2219
2924,2016110340,8.5018
2925,2016110345,6.1852
2926,2016110350,5.215
2927,2016110355,6.3586
2928,2016110400,5.9581
2929,2016110405,5.6585
2930,2016110410,4.6039
2931,2016110415,3.0917
2932,2016110420,3.0917
2933,2016110425,3.0962
2934,2016110430,7.9585
2935,2016110435,8.4396
2936,2016110440,8.6002
2937,2016110445,10.8267
2938,2016110450,9.2419
2939,2016110455,10.9652
2940,2016110500,12.8585
2941,2016110505,10.64
2942,2016110510,16.3583
2943,2016110515,18.316
2944,2016110520,17.479
2945,2016110525,15.9192
2946,2016110530,10.9754
2947,2016110535,8.9368
2948,2016110540,7.4341
2949,2016110545,8.0433
2950,2016110550,13.7588
2951,2016110555,12.9457
2952,2016110600,16.0102
2953,2016110605,14.8421
2954,2016110610,23.2467
2955,2016110615,19.9069
2956,2016110620,10.9232
2957,2016110625,6.9419
2958,2016110630,11.9194
2959,2016110635,18.7336
2960,2016110640,17.4834
2961,2016110645,27.4745
2962,2016110650,27.5536
2963,2016110655,15.9788
2964,2016110700,14.8918
2965,2016110705,12.5352
2966,2016110710,18.4051
2967,2016110715,18.8587
2968,2016110720,26.6935
2969,2016110725,28.4451
2970,2016110730,40.3634
2971,2016110735,39.4388
2972,2016110740,39.3303
2973,2016110745,38.9926
2974,2016110750,29.3386
2975,2016110755,24.7184
2976,2016110800,24.8265
2977,2016110805,45.6751
2978,2016110810,48.4061
2979,2016110815,43.8403
2980,2016110820,47.0249
2981,2016110825,43.4425
2982,2016110830,47.2488
2983,2016110835,52.3212
2984,2016110840,70.643
2985,2016110845,76.7338
2986,2016110850,73.2181
2987,2016110855,71.3832
2988,2016110900,74.2088
2989,2016110905,82.7912
2990,2016110910,73.2595
2991,2016110915,75.6723
2992,2016110920,60.3795
2993,2016110925,46.1093
2994,2016110930,49.7594
2995,2016110935,32.1563
2996,2016110940,42.6717
2997,2016110945,53.5453
2998,2016110950,56.3137
2999,2016110955,78.941
3000,2016111000,87.2385
3001,2016111005,68.6965
3002,2016111010,79.4927
3003,2016111015,90.5383
3004,2016111020,77.3986
3005,2016111025,79.7044
3006,2016111030,64.633
3007,2016111035,64.7626
3008,2016111040,55.7401
3009,2016111045,47.3978
3010,2016111050,64.6624
3011,2016111055,85.0007
3012,2016111100,99.2113
3013,2016111105,94.0445
3014,2016111110,96.429
3015,2016111115,95.2741
3016,2016111120,123.499
3017,2016111125,126.684
3018,2016111130,118.6658
3019,2016111135,103.9189
3020,2016111140,100.7651
3021,2016111145,105.31700000000001
3022,2016111150,107.8863
3023,2016111155,109.7326
3024,2016111200,117.8734
3025,2016111205,107.3968
3026,2016111210,121.6279
3027,2016111215,122.5099
3028,2016111220,135.0367
3029,2016111225,114.887
3030,2016111230,111.1536
3031,2016111235,93.1061
3032,2016111240,98.7072
3033,2016111245,108.01799999999999
3034,2016111250,105.5611
3035,2016111255,79.2066
3036,2016111300,71.7519
3037,2016111305,68.9474
3038,2016111310,68.4323
3039,2016111315,68.3772
3040,2016111320,117.3182
3041,2016111325,119.1576
3042,2016111330,105.287
3043,2016111335,105.3473
3044,2016111340,114.3616
3045,2016111345,75.8261
3046,2016111350,68.1077
3047,2016111355,63.0932
3048,2016111400,84.2694
3049,2016111405,112.8512
3050,2016111410,91.0183
3051,2016111415,93.7891
3052,2016111420,69.6356
3053,2016111425,65.2635
3054,2016111430,58.4071
3055,2016111435,69.7421
3056,2016111440,76.7782
3057,2016111445,95.9374
3058,2016111450,91.4708
3059,2016111455,131.6353
3060,2016111500,141.4791
3061,2016111505,109.7593
3062,2016111510,121.7349
3063,2016111515,119.8758
3064,2016111520,92.8058
3065,2016111525,76.8888
3066,2016111530,71.7796
3067,2016111535,69.8275
3068,2016111540,73.43
3069,2016111545,83.0038
3070,2016111550,91.8171
3071,2016111555,93.8096
3072,2016111600,98.441
3073,2016111605,102.1921
3074,2016111610,89.7662
3075,2016111615,106.0127
3076,2016111620,93.398
3077,2016111625,88.6179
3078,2016111630,103.5606
3079,2016111635,101.5081
3080,2016111640,74.9014
3081,2016111645,79.2187
3082,2016111650,97.0663
3083,2016111655,89.3061
3084,2016111700,85.6495
3085,2016111705,92.969
3086,2016111710,75.4213
3087,2016111715,69.7369
3088,2016111720,62.3288
3089,2016111725,60.8425
3090,2016111730,61.271
3091,2016111735,55.5941
3092,2016111740,70.1095
3093,2016111745,70.5027
3094,2016111750,54.4837
3095,2016111755,54.0246
3096,2016111800,51.2482
3097,2016111805,49.9766
3098,2016111810,48.9874
3099,2016111815,34.9849
3100,2016111820,25.3582
3101,2016111825,19.0804
3102,2016111830,18.2719
3103,2016111835,22.8509
3104,2016111840,27.2556
3105,2016111845,41.7586
3106,2016111850,42.1614
3107,2016111855,25.3584
3108,2016111900,32.0752
3109,2016111905,33.9775
3110,2016111910,25.8666
3111,2016111915,32.0446
3112,2016111920,31.5584
3113,2016111925,31.1257
3114,2016111930,37.2485
3115,2016111935,54.3404
3116,2016111940,46.7129
3117,2016111945,24.5414
3118,2016111950,28.4685
3119,2016111955,36.5701
3120,2016112000,45.9837
3121,2016112005,54.0229
3122,2016112010,37.8884
3123,2016112015,23.2625
3124,2016112020,24.5243
3125,2016112025,26.4683
3126,2016112030,15.6072
3127,2016112035,24.6285
3128,2016112040,18.2798
3129,2016112045,29.8269
3130,2016112050,51.2921
3131,2016112055,46.1419
3132,2016112100,47.155
3133,2016112105,39.1263
3134,2016112110,28.6084
3135,2016112115,27.9599
3136,2016112120,40.7833
3137,2016112125,37.6503
3138,2016112130,41.8252
3139,2016112135,44.3585
3140,2016112140,49.8701
3141,2016112145,43.9502
3142,2016112150,41.6416
3143,2016112155,30.7971
3144,2016112200,33.1671
3145,2016112205,38.7369
3146,2016112210,35.8002
3147,2016112215,27.8225
3148,2016112220,18.5718
3149,2016112225,16.9409
3150,2016112230,22.5839
3151,2016112235,18.0419
3152,2016112240,13.3318
3153,2016112245,12.9753
3154,2016112250,17.7837
3155,2016112255,22.4815
3156,2016112300,21.7428
3157,2016112305,27.4005
3158,2016112310,29.0996
3159,2016112315,19.5149
3160,2016112320,12.5266
3161,2016112325,10.0924
3162,2016112330,14.2587
3163,2016112335,18.9784
3164,2016112340,12.2402
3165,2016112345,7.5491
3166,2016112350,6.3586
3167,2016112355,7.0003
3168,2016120000,20.7756
3169,2016120005,20.2568
3170,2016120010,15.6465
3171,2016120015,14.8799
3172,2016120020,14.4754
3173,2016120025,17.8419
3174,2016120030,12.6884
3175,2016120035,19.1219
3176,2016120040,19.6065
3177,2016120045,20.8498
3178,2016120050,19.7566
3179,2016120055,24.927
3180,2016120100,19.8691
3181,2016120105,20.9487
3182,2016120110,18.3068
3183,2016120115,13.5309
3184,2016120120,12.5687
3185,2016120125,15.8783
